9	1.136	0.006977
9	1.252	0.0701
9	1.085	0.001017
9	1.104	0
9	1.15	0.01091
9	1.133	0.006412
9	1.199	0.05087
9	1.11	0
9	1.056	0.0003494
9	1.17	0.01883
9	0.9491	1e-05
9	1.303	0.1232
9	1.035	0
9	1.091	0.001436
9	1.018	1.063e-05
9	1.117	0.003709
9	1.192	0.05129
9	1.284	0.1061
9	1.274	0.07922
9	1.117	0.003366
9	1.134	0.003762
9	0.9726	1e-05
9	1.17	0.01887
9	1.12	0.003646
9	1.158	0.01409
9	1.144	0.009281
9	0.9553	1e-05
9	1.068	0.0005943
9	1.043	0.00015
9	1.123	0.004817
9	1.051	0.0001761
9	1.121	0.00452
9	1.063	0.0005012
9	1.166	0.01742
9	1.158	0.01409
9	1.26	0.08048
9	1.022	5.86e-05
9	1.207	0.03966
9	1.137	0.006846
9	1.132	0.006026
9	1.194	0.03079
9	1.241	0.04775
9	1.105	0.002381
9	0.9292	1e-05
9	1.067	0.0005781
9	1.034	5.009e-05
9	1.095	0.001313
9	1.081	0.0007315
9	1.143	0.008968
9	1.042	0.0001421
9	1.055	0.0002186
9	1.127	0.002629
9	1.22	0.04729
9	1.113	0.003071
9	1.03	4.367e-05
9	1.198	0.03525
9	1.016	4.539e-05
9	1.156	0.01378
9	1.199	0.03456
9	1.1	0.001661
9	1.078	0.0007042
9	1.066	0.0005529
9	1.108	0.0005011
9	1.059	0.0004033
9	1.108	0.002219
9	0.9671	1e-05
9	1.153	0.01204
9	1.109	0.00254
9	1.284	0.106
9	1.148	0.01044
9	1.151	0.01127
9	1.051	0.0002094
9	1.148	0.01048
9	1.085	0.0009948
9	1.108	1.697e-05
9	1.164	0.01658
9	1.137	0.005996
9	1.133	0.006471
9	1.117	0.003144
9	1.339	0.1587
9	1.172	0.0197
9	1.273	0.09199
9	1.089	0.001143
9	1.065	0.0005682
9	1.144	0.009171
9	1.08	0.0007815
9	1.051	0.0001854
9	0.9543	1e-05
9	1.038	7.415e-05
9	0.9966	9.53e-06
9	1.023	2.887e-05
9	1.207	0.03913
9	1.123	0.004688
9	1.115	0.0007148
9	1.048	0.0001888
