0	6.194
0.001	6.181
0.002	6.168
0.003	6.156
0.004	6.143
0.005	6.13
0.006	6.117
0.007	6.105
0.008	6.092
0.009	6.079
0.01	6.067
0.011	6.054
0.012	6.041
0.013	6.029
0.014	6.016
0.015	6.004
0.016	5.991
0.017	5.978
0.018	5.966
0.019	5.953
0.02	5.941
0.021	5.928
0.022	5.916
0.023	5.903
0.024	5.891
0.025	5.878
0.026	5.866
0.027	5.853
0.028	5.841
0.029	5.828
0.03	5.816
0.031	5.804
0.032	5.791
0.033	5.779
0.034	5.766
0.035	5.754
0.036	5.742
0.037	5.729
0.038	5.717
0.039	5.705
0.04	5.693
0.041	5.68
0.042	5.668
0.043	5.656
0.044	5.644
0.045	5.631
0.046	5.619
0.047	5.607
0.048	5.595
0.049	5.583
0.05	5.57
0.051	5.558
0.052	5.546
0.053	5.534
0.054	5.522
0.055	5.51
0.056	5.498
0.057	5.486
0.058	5.474
0.059	5.462
0.06	5.45
0.061	5.438
0.062	5.426
0.063	5.414
0.064	5.402
0.065	5.39
0.066	5.378
0.067	5.366
0.068	5.354
0.069	5.342
0.07	5.33
0.071	5.318
0.072	5.307
0.073	5.295
0.074	5.283
0.075	5.271
0.076	5.259
0.077	5.248
0.078	5.236
0.079	5.224
0.08	5.212
0.081	5.201
0.082	5.189
0.083	5.177
0.084	5.165
0.085	5.154
0.086	5.142
0.087	5.13
0.088	5.119
0.089	5.107
0.09	5.095
0.091	5.084
0.092	5.072
0.093	5.061
0.094	5.049
0.095	5.038
0.096	5.026
0.097	5.015
0.098	5.003
0.099	4.992
0.1	4.98
0.101	4.969
0.102	4.957
0.103	4.946
0.104	4.934
0.105	4.923
0.106	4.911
0.107	4.9
0.108	4.889
0.109	4.877
0.11	4.866
0.111	4.855
0.112	4.843
0.113	4.832
0.114	4.821
0.115	4.809
0.116	4.798
0.117	4.787
0.118	4.776
0.119	4.764
0.12	4.753
0.121	4.742
0.122	4.731
0.123	4.72
0.124	4.708
0.125	4.697
0.126	4.686
0.127	4.675
0.128	4.664
0.129	4.653
0.13	4.642
0.131	4.631
0.132	4.62
0.133	4.609
0.134	4.598
0.135	4.587
0.136	4.575
0.137	4.565
0.138	4.554
0.139	4.543
0.14	4.532
0.141	4.521
0.142	4.51
0.143	4.499
0.144	4.488
0.145	4.477
0.146	4.466
0.147	4.455
0.148	4.444
0.149	4.434
0.15	4.423
0.151	4.412
0.152	4.401
0.153	4.39
0.154	4.38
0.155	4.369
0.156	4.358
0.157	4.347
0.158	4.337
0.159	4.326
0.16	4.315
0.161	4.305
0.162	4.294
0.163	4.283
0.164	4.273
0.165	4.262
0.166	4.252
0.167	4.241
0.168	4.23
0.169	4.22
0.17	4.209
0.171	4.199
0.172	4.188
0.173	4.178
0.174	4.167
0.175	4.157
0.176	4.146
0.177	4.136
0.178	4.125
0.179	4.115
0.18	4.104
0.181	4.094
0.182	4.084
0.183	4.073
0.184	4.063
